UserID,No_of_days_Visited_7_Days,Pageloads_last_7_days,Clicks_last_7_days,No_Of_Products_Viewed_15_Days,Most_Viewed_product_15_Days,User_Vintage,Most_Active_OS,Recently_Viewed_Product
U135537,null,null,null,null,Product101,52,,PR100869
U135538,null,null,null,null,Product101,890,,PR100671
U135539,null,null,null,null,Product101,441,,Product101
U135540,null,null,null,null,Product101,655,,PR100434
U135541,null,null,null,null,Product101,49,,PR100546
U135542,null,null,null,null,Product101,761,,Product101
U135543,null,null,null,null,Product101,48,,PR101293
U135544,null,null,null,null,Product101,47,,PR100166
U135545,null,null,null,null,Product101,215,,PR100192
U135546,null,null,null,null,Product101,44,,Product101
U135547,null,null,null,null,Product101,86,,PR100513
U135548,null,null,null,null,Product101,44,,Product101
U135550,null,null,null,null,Product101,677,,Product101
U135551,null,null,null,null,Product101,309,,PR100200
U135552,null,null,null,null,Product101,76,,PR101741
U135553,null,null,null,null,Product101,69,,Product101
U135554,null,null,null,null,Product101,126,,Product101
U135555,null,null,null,null,Product101,1178,,PR100200
U135556,null,null,null,null,Product101,444,,PR100751
U135557,null,null,null,null,Product101,64,,Product101
U135558,null,null,null,null,Product101,612,,Product101
U135559,null,null,null,null,Product101,51,,PR101262
U135560,null,null,null,null,Product101,51,,PR100245
U135562,null,null,null,null,Product101,537,,PR112185
U135563,null,null,null,null,Product101,158,,PR100200
U135564,null,null,null,null,Product101,92,,Product101
U135565,null,null,null,null,Product101,887,,PR100390
U135568,null,null,null,null,Product101,1471,,Product101
U135569,null,null,null,null,Product101,126,,PR100371
U135570,null,null,null,null,Product101,257,,PR100243
U135571,null,null,null,null,Product101,100,,PR100500
U135572,null,null,null,null,Product101,78,,Product101
U135573,null,null,null,null,Product101,221,,PR100152
U135574,null,null,null,null,Product101,49,,PR100166
U135575,null,null,null,null,Product101,45,,PR100060
U135576,null,null,null,null,Product101,50,,PR100040
U135577,null,null,null,null,Product101,42,,Product101
U135579,null,null,null,null,Product101,242,,PR100199
U135580,null,null,null,null,Product101,80,,Product101
U135581,null,null,null,null,Product101,177,,Product101
U135582,null,null,null,null,Product101,637,,PR100414
U135583,null,null,null,null,Product101,319,,PR100629
U135584,null,null,null,null,Product101,141,,PR100771
U135585,null,null,null,null,Product101,419,,PR100367
U135586,null,null,null,null,Product101,44,,Product101
U135587,null,null,null,null,Product101,42,,PR100166
U135588,null,null,null,null,Product101,252,,PR100200
U135589,null,null,null,null,Product101,872,,Product101
U135590,null,null,null,null,Product101,345,,PR100342
U135591,null,null,null,null,Product101,970,,Product101
U135592,null,null,null,null,Product101,1729,,Product101
U135593,null,null,null,null,Product101,116,,PR100906
U135594,null,null,null,null,Product101,226,,Product101
U135595,null,null,null,null,Product101,288,,PR100172
U135596,null,null,null,null,Product101,89,,PR101546
U135597,null,null,null,null,Product101,151,,PR100000
U135598,null,null,null,null,Product101,255,,Product101
U135599,null,null,null,null,Product101,85,,Product101
U135600,null,null,null,null,Product101,52,,PR100200
U135601,null,null,null,null,Product101,69,,PR101522
U135602,null,null,null,null,Product101,null,,Product101
U135603,null,null,null,null,Product101,388,,Product101
U135604,null,null,null,null,Product101,55,,PR100668
U135606,null,null,null,null,Product101,55,,Product101
U135607,null,null,null,null,Product101,94,,Product101
U135608,null,null,null,null,Product101,439,,PR100622
U135609,null,null,null,null,Product101,53,,PR100927
U135610,null,null,null,null,Product101,118,,Product101
U135611,null,null,null,null,Product101,1056,,PR100345
U135612,null,null,null,null,Product101,2256,,PR100782
U135615,null,null,null,null,Product101,377,,PR103325
U135616,null,null,null,null,Product101,87,,Product101
U135617,null,null,null,null,Product101,58,,PR101101
U135618,null,null,null,null,Product101,58,,PR100023
U135619,null,null,null,null,Product101,null,,Product101
U135620,null,null,null,null,Product101,54,,PR102663
U135622,null,null,null,null,Product101,103,,Product101
U135623,null,null,null,null,Product101,838,,Product101
U135624,null,null,null,null,Product101,1380,,Product101
U135625,null,null,null,null,Product101,237,,PR100012
U135626,null,null,null,null,Product101,69,,PR100501
U135627,null,null,null,null,Product101,366,,PR100108
U135628,null,null,null,null,Product101,141,,PR100102
U135629,null,null,null,null,Product101,44,,Product101
U135630,null,null,null,null,Product101,102,,PR100230
U135631,null,null,null,null,Product101,1065,,PR106287
U135632,null,null,null,null,Product101,1443,,PR100200
U135633,null,null,null,null,Product101,546,,PR100111
U135634,null,null,null,null,Product101,334,,PR100048
U135635,null,null,null,null,Product101,605,,PR101426
U135636,null,null,null,null,Product101,233,,Product101
U135638,null,null,null,null,Product101,478,,PR100172
U135640,null,null,null,null,Product101,129,,PR101041
U135641,null,null,null,null,Product101,1181,,PR100359
U135642,null,null,null,null,Product101,860,,PR100513
U135643,null,null,null,null,Product101,50,,Product101
U135645,null,null,null,null,Product101,802,,PR100017
U135646,null,null,null,null,Product101,866,,Product101
U135647,null,null,null,null,Product101,133,,PR100747
U135648,null,null,null,null,Product101,50,,PR101781
U135649,null,null,null,null,Product101,110,,Product101
U135650,null,null,null,null,Product101,151,,Product101
U135651,null,null,null,null,Product101,133,,Product101
U135652,null,null,null,null,Product101,68,,PR100219
U135653,null,null,null,null,Product101,53,,Product101
U135654,null,null,null,null,Product101,128,,Product101
U135656,null,null,null,null,Product101,71,,PR100200
U135657,null,null,null,null,Product101,202,,PR101781
U135659,null,null,null,null,Product101,100,,PR100244
U135660,null,null,null,null,Product101,85,,PR100028
U135661,null,null,null,null,Product101,879,,PR100661
U135662,null,null,null,null,Product101,329,,Product101
U135663,null,null,null,null,Product101,55,,PR100120
U135664,null,null,null,null,Product101,74,,PR100064
U135666,null,null,null,null,Product101,1669,,PR101381
U135667,null,null,null,null,Product101,62,,PR100885
U135668,null,null,null,null,Product101,1956,,PR100095
U135669,null,null,null,null,Product101,44,,PR100134
U135670,null,null,null,null,Product101,1408,,PR100152
U135671,null,null,null,null,Product101,66,,PR100850
U135672,null,null,null,null,Product101,106,,PR100086
U135673,null,null,null,null,Product101,555,,PR100102
U135674,null,null,null,null,Product101,58,,PR100218
U135675,null,null,null,null,Product101,83,,PR100633
U135676,null,null,null,null,Product101,367,,PR100113
U135677,null,null,null,null,Product101,55,,PR100633
U135678,null,null,null,null,Product101,317,,Product101
U135679,null,null,null,null,Product101,46,,PR100371
U135681,null,null,null,null,Product101,null,,Product101
U135682,null,null,null,null,Product101,122,,PR100330
U135684,null,null,null,null,Product101,178,,PR101367
U135685,null,null,null,null,Product101,68,,PR101634
U135686,null,null,null,null,Product101,521,,Product101
U135687,null,null,null,null,Product101,831,,PR100102
U135688,null,null,null,null,Product101,149,,Product101
U135689,null,null,null,null,Product101,182,,Product101
U135690,null,null,null,null,Product101,122,,PR100044
U135691,null,null,null,null,Product101,831,,PR100434
U135693,null,null,null,null,Product101,42,,Product101
U135694,null,null,null,null,Product101,null,,Product101
U135695,null,null,null,null,Product101,658,,PR101064
U135696,null,null,null,null,Product101,110,,Product101
U135697,null,null,null,null,Product101,55,,Product101
U135699,null,null,null,null,Product101,264,,PR100631
U135700,null,null,null,null,Product101,83,,PR100390
U135701,null,null,null,null,Product101,42,,Product101
U135702,null,null,null,null,Product101,82,,Product101
U135704,null,null,null,null,Product101,1213,,PR102288
U135705,null,null,null,null,Product101,146,,Product101
U135706,null,null,null,null,Product101,44,,PR100166
U135707,null,null,null,null,Product101,62,,PR100872
U135708,null,null,null,null,Product101,136,,Product101
U135709,null,null,null,null,Product101,46,,PR100185
U135710,null,null,null,null,Product101,291,,Product101
U135711,null,null,null,null,Product101,59,,PR100850
U135712,null,null,null,null,Product101,2256,,PR100413
U135713,null,null,null,null,Product101,742,,Product101
U135714,null,null,null,null,Product101,843,,Product101
U135715,null,null,null,null,Product101,490,,Product101
U135716,null,null,null,null,Product101,75,,PR100150
U135717,null,null,null,null,Product101,382,,PR100200
U135718,null,null,null,null,Product101,76,,PR100200
U135719,null,null,null,null,Product101,67,,PR100226
U135720,null,null,null,null,Product101,719,,PR102635
U135721,null,null,null,null,Product101,446,,PR101526
U135722,null,null,null,null,Product101,63,,Product101
U135723,null,null,null,null,Product101,421,,PR100342
U135725,null,null,null,null,Product101,2036,,PR101190
U135726,null,null,null,null,Product101,79,,PR100088
U135727,null,null,null,null,Product101,469,,PR101148
U135728,null,null,null,null,Product101,174,,PR100152
U135729,null,null,null,null,Product101,59,,PR101145
U135731,null,null,null,null,Product101,2060,,Product101
U135732,null,null,null,null,Product101,1460,,Product101
U135733,null,null,null,null,Product101,764,,Product101
U135734,null,null,null,null,Product101,113,,Product101
U135735,null,null,null,null,Product101,116,,Product101
U135736,null,null,null,null,Product101,748,,PR100507
U135737,null,null,null,null,Product101,945,,PR106833
U135738,null,null,null,null,Product101,79,,PR100200
U135739,null,null,null,null,Product101,634,,PR100872
U135740,null,null,null,null,Product101,363,,Product101
U135741,null,null,null,null,Product101,305,,PR100178
U135742,null,null,null,null,Product101,121,,PR100910
U135743,null,null,null,null,Product101,48,,Product101
U135744,null,null,null,null,Product101,306,,PR100200
U135745,null,null,null,null,Product101,125,,PR100218
U135746,null,null,null,null,Product101,370,,Product101
U135749,null,null,null,null,Product101,216,,PR100350
U135751,null,null,null,null,Product101,168,,PR101381
U135752,null,null,null,null,Product101,1004,,PR102663
U135753,null,null,null,null,Product101,66,,Product101
U135755,null,null,null,null,Product101,50,,PR100763
U135758,null,null,null,null,Product101,43,,PR100167
U135759,null,null,null,null,Product101,73,,PR100747
U135760,null,null,null,null,Product101,317,,PR100686
U135761,null,null,null,null,Product101,263,,PR101143
U135762,null,null,null,null,Product101,54,,PR100128
U135763,null,null,null,null,Product101,59,,PR100895
U135764,null,null,null,null,Product101,42,,PR100390
U135765,null,null,null,null,Product101,89,,PR100413
U135766,null,null,null,null,Product101,383,,PR100895
U135767,null,null,null,null,Product101,127,,PR100895
U135768,null,null,null,null,Product101,120,,Product101
U135769,null,null,null,null,Product101,null,,Product101
U135770,null,null,null,null,Product101,882,,Product101
U135771,null,null,null,null,Product101,402,,PR100028
U135772,null,null,null,null,Product101,144,,Product101
U135774,null,null,null,null,Product101,48,,PR100113
U135775,null,null,null,null,Product101,125,,PR100412
U135776,null,null,null,null,Product101,102,,PR100753
U135777,null,null,null,null,Product101,45,,PR100070
U135778,null,null,null,null,Product101,553,,Product101
U135779,null,null,null,null,Product101,1648,,Product101
U135780,null,null,null,null,Product101,558,,PR100200
U135781,null,null,null,null,Product101,77,,Product101
U135782,null,null,null,null,Product101,45,,PR100021
U135783,null,null,null,null,Product101,2012,,PR101575
U135784,null,null,null,null,Product101,242,,Product101
U135785,null,null,null,null,Product101,142,,PR100017
U135786,null,null,null,null,Product101,1153,,PR101381
U135787,null,null,null,null,Product101,42,,Product101
U135788,null,null,null,null,Product101,198,,Product101
U135789,null,null,null,null,Product101,194,,PR101792
U135790,null,null,null,null,Product101,null,,Product101
U135791,null,null,null,null,Product101,567,,PR100454
U135792,null,null,null,null,Product101,52,,PR100200
U135794,null,null,null,null,Product101,263,,PR100200
U135795,null,null,null,null,Product101,552,,Product101
U135797,null,null,null,null,Product101,77,,PR101406
U135798,null,null,null,null,Product101,568,,Product101
U135799,null,null,null,null,Product101,66,,PR101381
U135800,null,null,null,null,Product101,110,,PR106078
U135801,null,null,null,null,Product101,1956,,Product101
U135802,null,null,null,null,Product101,78,,PR100188
U135803,null,null,null,null,Product101,289,,PR100915
U135805,null,null,null,null,Product101,649,,PR100071
U135806,null,null,null,null,Product101,474,,PR100030
U135807,null,null,null,null,Product101,334,,PR100244
U135808,null,null,null,null,Product101,78,,PR100152
U135809,null,null,null,null,Product101,1072,,Product101
U135810,null,null,null,null,Product101,224,,PR100102
U135811,null,null,null,null,Product101,1227,,Product101
U135812,null,null,null,null,Product101,43,,Product101
U135813,null,null,null,null,Product101,109,,Product101
U135814,null,null,null,null,Product101,140,,PR100761
